average_block_time_14ma,day,difficulty_14ma,hash_rate_14ma
10.03328501382415,2011-09-20 00:00:00.000 UTC,1765700.538522314,1.2690551721519657e-05
9.977245817323631,2011-09-21 00:00:00.000 UTC,1764104.1698314024,1.2753308995205838e-05
9.863492113453647,2011-09-22 00:00:00.000 UTC,1762507.8011404907,1.2888709872588865e-05
9.985111095974885,2011-09-23 00:00:00.000 UTC,1760911.432449579,1.2711489070684063e-05
10.012908996040665,2011-09-24 00:00:00.000 UTC,1759315.0637586673,1.2668673540088316e-05
9.940337567469237,2011-09-25 00:00:00.000 UTC,1757718.6950677556,1.2741081607424019e-05
9.928887032817043,2011-09-26 00:00:00.000 UTC,1756122.326376844,1.2743480112599896e-05
9.984948968339953,2011-09-27 00:00:00.000 UTC,1755283.3419920043,1.2666621197793761e-05
9.994590594070479,2011-09-28 00:00:00.000 UTC,1750562.56229689,1.2616018391368334e-05
10.13618766366755,2011-09-29 00:00:00.000 UTC,1745841.7826017756,1.2406235306941854e-05
10.111105499654403,2011-09-30 00:00:00.000 UTC,1741121.0029066612,1.2400327459848264e-05
10.067306015556413,2011-10-01 00:00:00.000 UTC,1736400.223211547,1.2420615606609998e-05
10.26607531300235,2011-10-02 00:00:00.000 UTC,1731679.4435164325,1.2136539001511154e-05
10.157898748865973,2011-10-03 00:00:00.000 UTC,1726958.663821318,1.2235438763918858e-05
10.357898748865972,2011-10-04 00:00:00.000 UTC,1722237.8841262036,1.2006755135182937e-05
10.363007055769272,2011-10-05 00:00:00.000 UTC,1717517.1044310892,1.1963707025149919e-05
10.46544431445653,2011-10-06 00:00:00.000 UTC,1712796.324735975,1.1798211734081148e-05
10.437665239439795,2011-10-07 00:00:00.000 UTC,1708075.5450408605,1.179756612527251e-05
10.504831640884094,2011-10-08 00:00:00.000 UTC,1703354.7653457462,1.17006244335058e-05
10.558824891727738,2011-10-09 00:00:00.000 UTC,1698633.9856506318,1.1606127856321573e-05
10.613720275436373,2011-10-10 00:00:00.000 UTC,1693913.2059555172,1.1515385149521805e-05
10.961138359817834,2011-10-11 00:00:00.000 UTC,1689334.404597098,1.1218455641805849e-05
11.118815716474783,2011-10-12 00:00:00.000 UTC,1689334.404597098,1.1040027906385027e-05
11.35977595211543,2011-10-13 00:00:00.000 UTC,1689334.404597098,1.085596820091059e-05
11.25830677616813,2011-10-14 00:00:00.000 UTC,1674334.2273033324,1.085756915046647e-05
11.296775769861004,2011-10-15 00:00:00.000 UTC,1658538.5860621706,1.0699996329244397e-05
11.31766015667358,2011-10-16 00:00:00.000 UTC,1642742.9448210087,1.0584307568653694e-05
11.484129222382856,2011-10-17 00:00:00.000 UTC,1626947.3035798466,1.030082505143969e-05
11.40011561694068,2011-10-18 00:00:00.000 UTC,1611151.6623386845,1.0272297410638236e-05
11.480833421303805,2011-10-19 00:00:00.000 UTC,1595356.0210975222,1.0067542920212862e-05
11.57667969459573,2011-10-20 00:00:00.000 UTC,1579560.3798563604,9.880383178999142e-06
11.671404469162402,2011-10-21 00:00:00.000 UTC,1563764.7386151983,9.6833822036288e-06
11.828281505691303,2011-10-22 00:00:00.000 UTC,1547969.0973740364,9.483632293957053e-06
12.004446985006387,2011-10-23 00:00:00.000 UTC,1532173.4561328744,9.248323743430244e-06
11.987372899754849,2011-10-24 00:00:00.000 UTC,1516377.8148917125,9.161275498699253e-06
11.66184508923079,2011-10-25 00:00:00.000 UTC,1500582.1736505504,9.29701856819622e-06
11.676802354188053,2011-10-26 00:00:00.000 UTC,1484786.5324093886,9.187023376674186e-06
11.618127832833121,2011-10-27 00:00:00.000 UTC,1468990.8911682267,9.14002281224551e-06
11.885895659388202,2011-10-28 00:00:00.000 UTC,1468195.4272208302,8.923837491511241e-06
11.995062215985746,2011-10-29 00:00:00.000 UTC,1468195.4272208302,8.828349954944217e-06
12.09127367354174,2011-10-30 00:00:00.000 UTC,1468195.42722083,8.761991914764062e-06
12.007766289478012,2011-10-31 00:00:00.000 UTC,1451595.4530677765,8.72054531126279e-06
11.832052003763724,2011-11-01 00:00:00.000 UTC,1432685.9172934291,8.74906959969863e-06
11.720270927696934,2011-11-02 00:00:00.000 UTC,1413776.3815190813,8.722165886348251e-06
11.65510322583358,2011-11-03 00:00:00.000 UTC,1394866.8457447335,8.651363092731373e-06
11.500949710826632,2011-11-04 00:00:00.000 UTC,1375957.3099703859,8.657671638305736e-06
11.193379520323816,2011-11-05 00:00:00.000 UTC,1357047.774196038,8.761057454357493e-06
10.924034282228577,2011-11-06 00:00:00.000 UTC,1338138.2384216902,8.844358160259164e-06
10.89684165857926,2011-11-07 00:00:00.000 UTC,1319228.7026473426,8.74022830628475e-06
10.787158796828349,2011-11-08 00:00:00.000 UTC,1300319.1668729947,8.710160143182272e-06
10.561243235509062,2011-11-09 00:00:00.000 UTC,1281409.6310986471,8.789034197917166e-06
10.286694096704604,2011-11-10 00:00:00.000 UTC,1262500.0953242998,8.868726043095273e-06
10.109463204347662,2011-11-11 00:00:00.000 UTC,1243590.5595499522,8.87025270886065e-06
9.989300181529773,2011-11-12 00:00:00.000 UTC,1224681.0237756048,8.842545954668673e-06
9.718373004352596,2011-11-13 00:00:00.000 UTC,1205771.4880012572,8.932412166363118e-06
9.678664621132762,2011-11-14 00:00:00.000 UTC,1202930.695061193,8.945796330079016e-06
9.617149469617612,2011-11-15 00:00:00.000 UTC,1202147.5396118725,9.01114823879015e-06
9.700812631852202,2011-11-16 00:00:00.000 UTC,1201364.3841625522,8.927014051596881e-06
9.623788993619929,2011-11-17 00:00:00.000 UTC,1200581.2287132316,8.982250292899325e-06
9.694885101235908,2011-11-18 00:00:00.000 UTC,1199798.0732639113,8.913012751907875e-06
9.81565897042274,2011-11-19 00:00:00.000 UTC,1199014.9178145907,8.810537525291242e-06
9.840359963873734,2011-11-20 00:00:00.000 UTC,1198231.7623652702,8.781835034087992e-06
9.933323497515232,2011-11-21 00:00:00.000 UTC,1197448.6069159496,8.7120895966992e-06
9.974848631058583,2011-11-22 00:00:00.000 UTC,1196665.451466629,8.666193337283039e-06
10.098386884776684,2011-11-23 00:00:00.000 UTC,1195882.2960173085,8.539560779380865e-06
10.279206567196818,2011-11-24 00:00:00.000 UTC,1195099.140567988,8.404087230220466e-06
10.217435191980062,2011-11-25 00:00:00.000 UTC,1194315.9851186674,8.445372887803378e-06
10.324940186985057,2011-11-26 00:00:00.000 UTC,1193532.8296693468,8.361074483444725e-06
10.53251641923234,2011-11-27 00:00:00.000 UTC,1192749.6742200262,8.197217944758655e-06
10.591252958283842,2011-11-28 00:00:00.000 UTC,1192497.7500894757,8.148182431226903e-06
10.704569352035017,2011-11-29 00:00:00.000 UTC,1189442.1806990947,8.003682819389583e-06
10.610301274433606,2011-11-30 00:00:00.000 UTC,1182172.0328392223,8.034188590770883e-06
10.435149088490052,2011-12-01 00:00:00.000 UTC,1174901.8849793503,8.166566413693081e-06
10.373012337610897,2011-12-02 00:00:00.000 UTC,1167631.737119478,8.165944919106882e-06
10.218815870834197,2011-12-03 00:00:00.000 UTC,1160361.5892596059,8.238146977505497e-06
10.248007267672653,2011-12-04 00:00:00.000 UTC,1153091.4413997338,8.162233897056799e-06
10.027913480318622,2011-12-05 00:00:00.000 UTC,1145821.2935398614,8.286016957124932e-06
9.89975677904162,2011-12-06 00:00:00.000 UTC,1138551.1456799894,8.361979092891482e-06
9.880551562886371,2011-12-07 00:00:00.000 UTC,1131280.997820117,8.325916988915225e-06
9.603270566309023,2011-12-08 00:00:00.000 UTC,1124010.849960245,8.49471305648264e-06
9.535761657983787,2011-12-09 00:00:00.000 UTC,1116740.7021003726,8.499240666256578e-06
9.390523562745694,2011-12-10 00:00:00.000 UTC,1109470.5542405006,8.55695301055798e-06
9.167935843447447,2011-12-11 00:00:00.000 UTC,1102200.4063806285,8.672478665101034e-06
9.17243528101775,2011-12-12 00:00:00.000 UTC,1095689.9749055482,8.625956925332188e-06
9.217019320167006,2011-12-13 00:00:00.000 UTC,1096069.8717155124,8.592175530760464e-06
9.225759853417342,2011-12-14 00:00:00.000 UTC,1100664.346994968,8.620219347902127e-06
9.556313228613574,2011-12-15 00:00:00.000 UTC,1105258.8222744234,8.361314240635913e-06
9.710837425104335,2011-12-16 00:00:00.000 UTC,1109853.2975538787,8.279483275813466e-06
9.748506598036668,2011-12-17 00:00:00.000 UTC,1114447.7728333343,8.279900712657449e-06
9.684197541080552,2011-12-18 00:00:00.000 UTC,1119042.2481127898,8.36811241501608e-06
9.696017004953992,2011-12-19 00:00:00.000 UTC,1123636.7233922451,8.393259964226274e-06
9.862774071750337,2011-12-20 00:00:00.000 UTC,1128231.1986717007,8.265724040013196e-06
9.804730107155454,2011-12-21 00:00:00.000 UTC,1132825.6739511562,8.350745830139139e-06
9.852922027298593,2011-12-22 00:00:00.000 UTC,1137420.1492306117,8.337375161375957e-06
9.892910255990474,2011-12-23 00:00:00.000 UTC,1142014.624510067,8.33668005556987e-06
9.883283819208867,2011-12-24 00:00:00.000 UTC,1146609.0997895226,8.380015864119093e-06
9.804579515345761,2011-12-25 00:00:00.000 UTC,1151203.5750689781,8.507259241302726e-06
9.578037917791217,2011-12-26 00:00:00.000 UTC,1155121.2350358577,8.761476991686972e-06
9.522555756274572,2011-12-27 00:00:00.000 UTC,1155470.6038401963,8.810328949649492e-06
9.512896408664561,2011-12-28 00:00:00.000 UTC,1155819.972644535,8.82321064567947e-06
9.361591321412268,2011-12-29 00:00:00.000 UTC,1156169.3414488735,8.92949996201746e-06
9.224548726861915,2011-12-30 00:00:00.000 UTC,1156518.7102532121,9.03294404057063e-06
9.18643141371149,2011-12-31 00:00:00.000 UTC,1156868.0790575508,9.072073927211436e-06
9.163672310070035,2012-01-01 00:00:00.000 UTC,1157217.4478618896,9.09735797092482e-06
9.172585634240138,2012-01-02 00:00:00.000 UTC,1157566.8166662282,9.090875504786633e-06
9.052683125221886,2012-01-03 00:00:00.000 UTC,1157916.1854705669,9.205994661183217e-06
9.059873921003286,2012-01-04 00:00:00.000 UTC,1158265.5542749055,9.201728744034132e-06
9.079329965969537,2012-01-05 00:00:00.000 UTC,1158614.923079244,9.185307720921157e-06
8.941102943013084,2012-01-06 00:00:00.000 UTC,1158964.2918835827,9.33475396288101e-06
8.787815301119744,2012-01-07 00:00:00.000 UTC,1159313.6606879213,9.523755205028296e-06
8.827798377066435,2012-01-08 00:00:00.000 UTC,1161016.2986551474,9.489018404968987e-06
8.874839165270927,2012-01-09 00:00:00.000 UTC,1167770.4979622897,9.485667662453205e-06
8.89830281338608,2012-01-10 00:00:00.000 UTC,1174258.2295373094,9.51201387830428e-06
8.906094747363971,2012-01-11 00:00:00.000 UTC,1180745.9611123288,9.555709979923054e-06
8.822911684517516,2012-01-12 00:00:00.000 UTC,1187233.6926873482,9.68710170669925e-06
8.8338128055293,2012-01-13 00:00:00.000 UTC,1193721.424262368,9.724814736392183e-06
8.843834880584488,2012-01-14 00:00:00.000 UTC,1200209.1558373873,9.765354295248334e-06
8.914655534985338,2012-01-15 00:00:00.000 UTC,1206696.887412407,9.746322410201572e-06
8.827911380369848,2012-01-16 00:00:00.000 UTC,1213184.6189874266,9.909405021770936e-06
8.837554223205817,2012-01-17 00:00:00.000 UTC,1219672.3505624463,9.951922509269031e-06
8.949273722247044,2012-01-18 00:00:00.000 UTC,1226160.082137466,9.902791417356311e-06
8.935493352956472,2012-01-19 00:00:00.000 UTC,1232647.8137124856,9.967185186041736e-06
9.04732753611552,2012-01-20 00:00:00.000 UTC,1239135.5452875053,9.892636754489308e-06
9.120157410376994,2012-01-21 00:00:00.000 UTC,1245623.276862525,9.84814309226344e-06
9.23636094700637,2012-01-22 00:00:00.000 UTC,1254198.7169284816,9.794666832528077e-06
9.210459122862076,2012-01-23 00:00:00.000 UTC,1258268.0470234393,9.866909084859005e-06
9.212933738913916,2012-01-24 00:00:00.000 UTC,1262337.377118397,9.893957952505374e-06
9.23598935755777,2012-01-25 00:00:00.000 UTC,1266406.7072133548,9.900507780497876e-06
9.329006788934247,2012-01-26 00:00:00.000 UTC,1270476.0373083125,9.835772606550722e-06
9.32250440074493,2012-01-27 00:00:00.000 UTC,1274545.3674032702,9.871739311092973e-06
9.328875500909133,2012-01-28 00:00:00.000 UTC,1278614.697498228,9.89644877918236e-06
9.211084361707577,2012-01-29 00:00:00.000 UTC,1282684.0275931857,1.0058309267370583e-05
9.222005102096757,2012-01-30 00:00:00.000 UTC,1286753.3576881434,1.0079195047831018e-05
9.252541953780106,2012-01-31 00:00:00.000 UTC,1290822.687783101,1.0076815644414409e-05
9.175453871206651,2012-02-01 00:00:00.000 UTC,1294892.0178780588,1.0171585764160538e-05
9.135435901754718,2012-02-02 00:00:00.000 UTC,1298961.3479730168,1.0251513089873637e-05
9.075596156166393,2012-02-03 00:00:00.000 UTC,1303030.6780679745,1.0350435688961877e-05
9.107426645080926,2012-02-04 00:00:00.000 UTC,1309848.5079824314,1.0366923244303342e-05
9.071357287760533,2012-02-05 00:00:00.000 UTC,1315613.9374671523,1.0444340058671943e-05
9.168657851821775,2012-02-06 00:00:00.000 UTC,1320751.0145107398,1.0359854178439437e-05
9.184760506715588,2012-02-07 00:00:00.000 UTC,1325888.0915543274,1.0381108888421682e-05
9.19403690133681,2012-02-08 00:00:00.000 UTC,1331025.168597915,1.0410249406319909e-05
9.149819724211087,2012-02-09 00:00:00.000 UTC,1336162.2456415028,1.0492148721254933e-05
9.160292831122677,2012-02-10 00:00:00.000 UTC,1341299.3226850904,1.0519154051274245e-05
9.15201696905371,2012-02-11 00:00:00.000 UTC,1346436.399728678,1.0568416634840929e-05
9.1777692619363,2012-02-12 00:00:00.000 UTC,1351573.4767722655,1.0577427628423773e-05
9.319662464642606,2012-02-13 00:00:00.000 UTC,1356710.553815853,1.0445204643147806e-05
9.392084824891054,2012-02-14 00:00:00.000 UTC,1361847.6308594407,1.0408601640093989e-05
9.408322027933592,2012-02-15 00:00:00.000 UTC,1366984.7079030282,1.0429816963060376e-05
9.513785131961091,2012-02-16 00:00:00.000 UTC,1372121.784946616,1.0351536999144106e-05
9.548987853955952,2012-02-17 00:00:00.000 UTC,1377258.8619902036,1.0350098339923023e-05
9.493780834283628,2012-02-18 00:00:00.000 UTC,1379509.1050616337,1.044700849809748e-05
9.427866360096735,2012-02-19 00:00:00.000 UTC,1379270.1642524973,1.052296934307574e-05
9.469011174186756,2012-02-20 00:00:00.000 UTC,1379031.2234433608,1.0476750329102069e-05
9.507407113108922,2012-02-21 00:00:00.000 UTC,1378792.2826342243,1.0440316692411668e-05
9.449142714311014,2012-02-22 00:00:00.000 UTC,1378553.3418250878,1.0509525821419899e-05
9.353065795799532,2012-02-23 00:00:00.000 UTC,1378314.401015951,1.0630191387675954e-05
9.300427086391052,2012-02-24 00:00:00.000 UTC,1378075.4602068146,1.0685734668795527e-05
9.230556956520923,2012-02-25 00:00:00.000 UTC,1377836.519397678,1.0775715199836646e-05
9.276518379064624,2012-02-26 00:00:00.000 UTC,1377597.5785885416,1.0717917177630804e-05
9.197489222611066,2012-02-27 00:00:00.000 UTC,1377358.637779405,1.0805527502986974e-05
9.083281148076905,2012-02-28 00:00:00.000 UTC,1377119.6969702686,1.093281882912071e-05
8.912756079882362,2012-02-29 00:00:00.000 UTC,1376880.7561611321,1.1151415204646019e-05
8.842996848807266,2012-03-01 00:00:00.000 UTC,1376641.8153519954,1.122529748284923e-05
8.925409035991645,2012-03-02 00:00:00.000 UTC,1381356.0073731989,1.1171643180197358e-05
9.22331456678027,2012-03-03 00:00:00.000 UTC,1389875.1383695195,1.0917250984946208e-05
9.32523705988358,2012-03-04 00:00:00.000 UTC,1398494.8760223186,1.0864022700237114e-05
9.290138537716093,2012-03-05 00:00:00.000 UTC,1407114.613675118,1.0967465267822621e-05
9.250178469492571,2012-03-06 00:00:00.000 UTC,1415734.3513279173,1.1064525144093097e-05
9.274740609957677,2012-03-07 00:00:00.000 UTC,1424354.0889807164,1.1102057992368382e-05
9.32210589527477,2012-03-08 00:00:00.000 UTC,1432973.8266335155,1.1107062533808356e-05
9.250705858750093,2012-03-09 00:00:00.000 UTC,1441593.5642863146,1.1276955223187296e-05
9.253303261347495,2012-03-10 00:00:00.000 UTC,1450213.3019391138,1.1348229967338458e-05
9.320645123465479,2012-03-11 00:00:00.000 UTC,1458833.0395919129,1.1339100705813921e-05
9.280806734659791,2012-03-12 00:00:00.000 UTC,1467452.777244712,1.1468102307621106e-05
9.286610306088363,2012-03-13 00:00:00.000 UTC,1476072.514897511,1.15316802645858e-05
9.456080948808607,2012-03-14 00:00:00.000 UTC,1484692.2525503102,1.1374161115199075e-05
9.627148292061381,2012-03-15 00:00:00.000 UTC,1493311.9902031098,1.126562218983133e-05
9.526928104483861,2012-03-16 00:00:00.000 UTC,1497044.321988048,1.140886682321029e-05
9.242448294860898,2012-03-17 00:00:00.000 UTC,1497138.3054016863,1.1718542302058605e-05
9.117588414777478,2012-03-18 00:00:00.000 UTC,1497232.288815325,1.1877377767851592e-05
9.132931692189722,2012-03-19 00:00:00.000 UTC,1497326.2722289634,1.1859729362753495e-05
9.028754163514018,2012-03-20 00:00:00.000 UTC,1497420.255642602,1.1987154930786442e-05
9.014857120231804,2012-03-21 00:00:00.000 UTC,1497514.2390562403,1.2006992948407584e-05
9.005537326101884,2012-03-22 00:00:00.000 UTC,1497608.2224698786,1.2020835630563777e-05
9.201965897530455,2012-03-23 00:00:00.000 UTC,1497702.2058835167,1.1784750866434775e-05
9.140962227287654,2012-03-24 00:00:00.000 UTC,1497796.189297155,1.1893679150238876e-05
9.041621578393816,2012-03-25 00:00:00.000 UTC,1497890.1727107933,1.2011022599914543e-05
9.088269855513648,2012-03-26 00:00:00.000 UTC,1497984.1561244316,1.1943579273486288e-05
9.112365551484343,2012-03-27 00:00:00.000 UTC,1498078.13953807,1.1911160727529298e-05
9.052886927918129,2012-03-28 00:00:00.000 UTC,1498172.1229517083,1.1981526842333856e-05
8.933793255632967,2012-03-29 00:00:00.000 UTC,1505088.399903242,1.2145946557488811e-05
8.9375523350223,2012-03-30 00:00:00.000 UTC,1514278.0219624324,1.2214398052940885e-05
8.931249814013896,2012-03-31 00:00:00.000 UTC,1523439.3875704636,1.2306144120327877e-05
9.021107711398201,2012-04-01 00:00:00.000 UTC,1532600.7531784947,1.2254641513558729e-05
9.190739803444087,2012-04-02 00:00:00.000 UTC,1541762.1187865257,1.2150475038580125e-05
9.300064454357084,2012-04-03 00:00:00.000 UTC,1550923.4843945566,1.2082567881825139e-05
9.404105451704003,2012-04-04 00:00:00.000 UTC,1560084.850002588,1.2021681898443219e-05
9.61946920187788,2012-04-05 00:00:00.000 UTC,1569246.2156106192,1.1850103942094235e-05
9.580053435571358,2012-04-06 00:00:00.000 UTC,1578407.5812186503,1.1950893052192952e-05
9.804874683585226,2012-04-07 00:00:00.000 UTC,1587568.9468266815,1.1701785318215131e-05
9.836397279884892,2012-04-08 00:00:00.000 UTC,1596730.3124347127,1.1731302550991316e-05
9.872830840880733,2012-04-09 00:00:00.000 UTC,1605891.6780427438,1.1754318918271025e-05
9.908274139079131,2012-04-10 00:00:00.000 UTC,1615053.043650775,1.1778884341199164e-05
9.94395802965664,2012-04-11 00:00:00.000 UTC,1624214.4092588064,1.1803521304508897e-05
10.030584169474269,2012-04-12 00:00:00.000 UTC,1625623.3576775496,1.1720890534289732e-05
10.160891724868932,2012-04-13 00:00:00.000 UTC,1622149.07227382,1.154040282648536e-05
10.312814220485885,2012-04-14 00:00:00.000 UTC,1618674.78687009,1.1300196449646393e-05
10.563773245664995,2012-04-15 00:00:00.000 UTC,1615200.5014663602,1.1050277253310296e-05
10.364134493612452,2012-04-16 00:00:00.000 UTC,1611726.2160626303,1.123564526950482e-05
10.359670953810566,2012-04-17 00:00:00.000 UTC,1608251.9306589006,1.121616454225521e-05
10.383505878010455,2012-04-18 00:00:00.000 UTC,1604777.6452551708,1.1166704418945108e-05
10.180734127468005,2012-04-19 00:00:00.000 UTC,1601303.3598514409,1.1366684405348283e-05
10.078993431189494,2012-04-20 00:00:00.000 UTC,1597829.0744477112,1.1466982276067739e-05
9.968700899800618,2012-04-21 00:00:00.000 UTC,1594354.7890439813,1.1575481313565001e-05
10.000979811365244,2012-04-22 00:00:00.000 UTC,1590880.5036402515,1.1508839069239638e-05
10.054654523259135,2012-04-23 00:00:00.000 UTC,1587406.2182365216,1.1418912813935856e-05
10.091615270290868,2012-04-24 00:00:00.000 UTC,1583931.932832792,1.134874547552131e-05
10.187922380838218,2012-04-25 00:00:00.000 UTC,1580457.647429062,1.1220696020097002e-05
10.038613625077849,2012-04-26 00:00:00.000 UTC,1577913.4856767245,1.1376216655842198e-05
10.004080136885824,2012-04-27 00:00:00.000 UTC,1574355.5968297438,1.1386656123463599e-05
9.91651522640819,2012-04-28 00:00:00.000 UTC,1569403.8958571418,1.145557849004572e-05
9.531003072400239,2012-04-29 00:00:00.000 UTC,1564452.1948845398,1.183777564528471e-05
9.420290116826948,2012-04-30 00:00:00.000 UTC,1559500.4939119376,1.1970839721939172e-05
9.267582367060374,2012-05-01 00:00:00.000 UTC,1554548.7929393356,1.2138467386479936e-05
9.171575041053048,2012-05-02 00:00:00.000 UTC,1549597.0919667336,1.2211976484125027e-05
9.156106433227752,2012-05-03 00:00:00.000 UTC,1544645.3909941316,1.2193785930838049e-05
9.124385049021896,2012-05-04 00:00:00.000 UTC,1539693.6900215296,1.2199306224488922e-05
9.06511305497659,2012-05-05 00:00:00.000 UTC,1534741.9890489276,1.224749042271492e-05
8.965946803109992,2012-05-06 00:00:00.000 UTC,1529790.288076325,1.2341767107467782e-05
8.806516364267788,2012-05-07 00:00:00.000 UTC,1524838.587103723,1.2520822427988468e-05
8.65056045423579,2012-05-08 00:00:00.000 UTC,1519886.886131121,1.2700505065062366e-05
8.452493721613513,2012-05-09 00:00:00.000 UTC,1521894.0855925735,1.2964749549375663e-05
8.555290849466905,2012-05-10 00:00:00.000 UTC,1532986.5161762636,1.291554865242384e-05
8.525165419341475,2012-05-11 00:00:00.000 UTC,1547636.8356069345,1.3054290872436367e-05
8.646758464454257,2012-05-12 00:00:00.000 UTC,1563680.9671632268,1.3024450273761256e-05
8.807461348960015,2012-05-13 00:00:00.000 UTC,1579725.0987195189,1.2915094026943623e-05
8.972483999634369,2012-05-14 00:00:00.000 UTC,1595769.2302758112,1.2794522756335427e-05
9.149245473454666,2012-05-15 00:00:00.000 UTC,1611813.3618321032,1.267707455562156e-05
9.318910959483787,2012-05-16 00:00:00.000 UTC,1627857.4933883955,1.2603909755612857e-05
9.55789781273596,2012-05-17 00:00:00.000 UTC,1643901.6249446876,1.2450388628606468e-05
9.625263109679326,2012-05-18 00:00:00.000 UTC,1659945.7565009797,1.2481262760020693e-05
9.696921327280558,2012-05-19 00:00:00.000 UTC,1675989.8880572717,1.250287611296844e-05
9.808798315615658,2012-05-20 00:00:00.000 UTC,1692034.019613564,1.247360269851771e-05
10.029113108199356,2012-05-21 00:00:00.000 UTC,1708078.1511698563,1.2305163644327327e-05
10.319955146595744,2012-05-22 00:00:00.000 UTC,1724122.2827261484,1.206424619739373e-05
10.499877031939317,2012-05-23 00:00:00.000 UTC,1733207.5138483862,1.1891151502613674e-05
10.545245802703436,2012-05-24 00:00:00.000 UTC,1730770.955814082,1.1825754325217602e-05
10.652729228368681,2012-05-25 00:00:00.000 UTC,1720618.6306711475,1.1643004580585269e-05
10.58724255834856,2012-05-26 00:00:00.000 UTC,1710466.305528213,1.164667130025972e-05
10.489370013104049,2012-05-27 00:00:00.000 UTC,1700313.9803852788,1.1703315151185996e-05
10.465858440068715,2012-05-28 00:00:00.000 UTC,1690161.6552423444,1.1658191439165526e-05
10.499854602636306,2012-05-29 00:00:00.000 UTC,1680009.33009941,1.1555283142223743e-05
10.43790267531311,2012-05-30 00:00:00.000 UTC,1669857.0049564757,1.1549490897506142e-05
10.29317146948745,2012-05-31 00:00:00.000 UTC,1659704.6798135412,1.1627007441865955e-05
10.26873862012266,2012-06-01 00:00:00.000 UTC,1649552.354670607,1.158240976234639e-05
10.220725077457272,2012-06-02 00:00:00.000 UTC,1639400.0295276728,1.1573547155459052e-05
10.141197614298095,2012-06-03 00:00:00.000 UTC,1629247.7043847383,1.1603429859678406e-05
9.995469430551479,2012-06-04 00:00:00.000 UTC,1619095.379241804,1.1705544289560131e-05
9.816819834066921,2012-06-05 00:00:00.000 UTC,1608943.0540988694,1.1826521361308116e-05
9.686409721303866,2012-06-06 00:00:00.000 UTC,1598790.7289559352,1.1913641561727322e-05
9.615096257788965,2012-06-07 00:00:00.000 UTC,1590945.1017954522,1.193647874651242e-05
9.501905773225173,2012-06-08 00:00:00.000 UTC,1590381.0221952167,1.204818181555216e-05
9.374318612835937,2012-06-09 00:00:00.000 UTC,1589816.9425949813,1.2230703425600645e-05
9.348346801060533,2012-06-10 00:00:00.000 UTC,1589252.8629947458,1.22673511121195e-05
9.367820787838342,2012-06-11 00:00:00.000 UTC,1588688.7833945104,1.2239778256838702e-05
9.206626823072948,2012-06-12 00:00:00.000 UTC,1588124.703794275,1.242728227500816e-05
9.09462755008131,2012-06-13 00:00:00.000 UTC,1587560.6241940395,1.2553545968360282e-05
9.006158048568329,2012-06-14 00:00:00.000 UTC,1586996.544593804,1.2664997931623671e-05
8.9834272829751,2012-06-15 00:00:00.000 UTC,1586432.4649935686,1.2692893425724644e-05
9.005348070520887,2012-06-16 00:00:00.000 UTC,1585868.3853933332,1.2654698582003333e-05
8.966465444299667,2012-06-17 00:00:00.000 UTC,1585304.3057930977,1.2710177015384139e-05
8.88713693870388,2012-06-18 00:00:00.000 UTC,1584740.2261928623,1.28332653290129e-05
8.868186501386097,2012-06-19 00:00:00.000 UTC,1584176.1465926268,1.2854007941892953e-05
8.903371149958168,2012-06-20 00:00:00.000 UTC,1586578.7299941047,1.2824619638688976e-05
8.933285453809205,2012-06-21 00:00:00.000 UTC,1596386.56128497,1.2859342036707332e-05
8.947965423854578,2012-06-22 00:00:00.000 UTC,1606628.612124218,1.291570010900647e-05
8.973519654960798,2012-06-23 00:00:00.000 UTC,1616870.662963466,1.296010199423613e-05
9.136042154993644,2012-06-24 00:00:00.000 UTC,1627112.713802714,1.2818001575082677e-05
9.055337145717207,2012-06-25 00:00:00.000 UTC,1637354.7646419618,1.3008327458048739e-05
9.090802519269829,2012-06-26 00:00:00.000 UTC,1647596.81548121,1.3037843575840628e-05
9.04713614474456,2012-06-27 00:00:00.000 UTC,1657838.8663204578,1.3187617056063163e-05
9.13871123631965,2012-06-28 00:00:00.000 UTC,1668080.917159706,1.3141890195926908e-05
9.18713337074592,2012-06-29 00:00:00.000 UTC,1678322.9679989538,1.3153243869118095e-05
9.305972864585414,2012-06-30 00:00:00.000 UTC,1688565.0188382019,1.3076464123192954e-05
9.39781047561746,2012-07-01 00:00:00.000 UTC,1698807.0696774498,1.3022107504975233e-05
9.488841624919285,2012-07-02 00:00:00.000 UTC,1709049.1205166976,1.2958608922819074e-05
9.449252217727835,2012-07-03 00:00:00.000 UTC,1719291.1713559458,1.3101420318477042e-05
9.428726766167902,2012-07-04 00:00:00.000 UTC,1727514.6725705166,1.3193616039182147e-05
9.367102116307958,2012-07-05 00:00:00.000 UTC,1729292.3851524591,1.3283671962920475e-05
9.274532157047956,2012-07-06 00:00:00.000 UTC,1731070.0977344017,1.3429953565970495e-05
9.263076928468132,2012-07-07 00:00:00.000 UTC,1732847.8103163445,1.3466466723688051e-05
9.167486020349159,2012-07-08 00:00:00.000 UTC,1734625.522898287,1.3602259104024523e-05
9.143145330364296,2012-07-09 00:00:00.000 UTC,1736403.2354802298,1.3658534953430171e-05
9.140665304797023,2012-07-10 00:00:00.000 UTC,1738180.9480621724,1.3676035794875987e-05
